Concurso,Data,Local,Estimativa Proximo Concurso,Vencedor 15,Vencedor 14,Vencedor 13,Vencedor 12,Vencedor 11,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15
1115,06/10/2014,EST�DIO DE TV EM OSASCO-SP,1700000,3,793,22959,256981,1311089,2,3,7,8,9,10,11,12,17,18,20,22,23,24,25
1114,03/10/2014,EST�DIO DE TV EM OSASCO-SP,1700000,4,475,18773,225065,1357920,1,2,3,4,5,6,8,10,11,12,15,18,19,20,22
1113,01/10/2014,CAMINH�O DA SORTE EM BOA ESPERAN�A-ES,1700000,4,1021,27300,262213,1296047,1,3,6,7,9,12,13,14,15,17,19,20,22,24,25
1112,29/09/2014,EST�DIO DE TV EM OSASCO-SP,1700000,5,512,18787,237649,1228639,1,2,3,6,7,8,12,13,15,16,17,18,20,22,24
1111,26/09/2014,EST�DIO DE TV EM OSASCO-SP,1700000,4,991,31566,377791,1816230,2,3,4,6,9,11,12,13,14,15,16,22,23,24,25
1110,24/09/2014,CAMINH�O DA SORTE EM PINHEIROS-ES,5000000,0,315,13016,193906,1136223,1,2,3,4,6,9,10,15,17,18,19,20,22,24,25
1109,22/09/2014,EST�DIO DE TV EM OSASCO-SP,1700000,2,380,12936,172203,1098560,1,4,5,6,7,8,9,10,11,17,18,19,20,21,25
1108,19/09/2014,EST�DIO DE TV EM OSASCO-SP,1700000,4,1120,22953,259520,1398354,1,2,4,5,7,8,9,12,13,14,17,21,22,24,25
1107,17/09/2014,CAMINH�O DA SORTE EM CARMO-RJ,1700000,7,721,22091,247818,1293942,1,2,4,8,9,10,11,12,14,16,18,19,20,21,24
1106,15/09/2014,EST�DIO DE TV EM OSASCO-SP,1700000,4,488,18020,243860,1357085,2,3,4,9,10,11,12,13,14,15,16,19,21,23,24
1105,12/09/2014,EST�DIO DE TV EM OSASCO-SP,1800000,15,1386,31837,316512,1481403,1,2,4,6,7,9,11,13,15,17,18,20,23,24,25
1104,10/09/2014,CAMINH�O DA SORTE09 EM VALEN�A-RJ,1700000,6,1109,29131,284124,1444711,2,5,6,8,9,11,13,14,15,16,18,19,21,22,23
1103,08/09/2014,EST�DIO DE TV EM OSASCO-SP,1700000,21,1252,23708,210230,959977,2,4,5,7,9,10,11,12,14,16,18,20,21,22,25
1102,07/09/2014,CAMINH�O DA SORTE EM S�O PAULO-SP,1500000,43,5889,208949,2486760,12497682,2,3,5,6,8,12,14,15,18,19,20,21,22,23,24
1101,29/08/2014,EST�DIO DE TV. EM OSASCO-SP,80000000,4,705,20531,233817,1204560,1,2,3,6,9,10,11,13,15,17,18,19,23,24,25
1100,27/08/2014,CAMINH�O DA SORTE EM PELOTAS-RS,1700000,6,606,32047,252092,1357968,5,6,7,9,10,11,12,14,15,16,18,19,20,23,24
1099,25/08/2014,AUDIT�RIO EM OSASCO-SP,4500000,0,445,13926,204099,1108572,2,3,6,7,8,11,12,13,14,16,21,22,23,24,25
1098,22/08/2014,AUDIT�RIO EM OSASCO-SP,1700000,6,501,17499,221545,1172307,3,4,5,7,8,10,11,12,14,15,16,18,23,24,25
1097,20/08/2014,CAMINH�O DA SORTE EM CAMAQU�-RS,1700000,2,558,18004,228483,1143605,4,5,6,9,10,12,14,15,16,18,19,20,23,24,25
1096,18/08/2014,AUDIT�RIO EM OSASCO-SP,1700000,1,387,16631,224796,1244102,1,2,4,7,8,10,12,13,14,15,20,21,22,23,25
1095,15/08/2014,AUDIT�RIO EM OSASCO-SP,1700000,5,429,17340,214567,1219979,2,3,5,6,7,9,15,16,17,18,21,22,23,24,25
1094,13/08/2014,CAMINH�O DA SORTE EM CRICI�MA-SC,1700000,1,495,16620,209370,1146233,1,2,3,4,5,6,8,9,10,12,14,16,19,22,25
1093,11/08/2014,AUDIT�RIO EM OSASCO-SP,1700000,6,791,33037,314914,1666212,1,2,4,5,6,9,10,11,13,18,21,22,23,24,25
1092,08/08/2014,AUDIT�RIO EM OSASCO-SP,4500000,0,515,17302,220281,1260018,4,5,8,9,11,12,13,14,15,18,19,20,22,24,25
1091,06/08/2014,CAMINH�O DA SORTE EM URUSSANGA-SC,1700000,1,515,19097,242520,1260300,2,4,5,6,7,9,10,12,13,14,16,20,23,24,25
1090,04/08/2014,AUDIT�RIO EM OSASCO-SP,1700000,6,710,22999,259637,1319016,3,5,8,9,10,11,13,14,15,17,18,20,21,22,24
1089,01/08/2014,AUDIT�RIO EM OSASCO-SP,1700000,6,706,21119,260662,1316282,2,3,4,6,8,12,13,14,15,16,19,21,22,23,24
1088,30/07/2014,CAMINH�O DA SORTE EM MARATA�ZES-ES,1700000,3,539,18869,229484,1160548,1,2,3,5,6,7,9,10,12,13,18,19,20,22,23
1087,28/07/2014,AUDIT�RIO EM OSASCO-SP,1700000,3,466,17654,221277,1146365,2,3,4,6,9,12,13,16,17,18,19,20,21,23,24
1086,25/07/2014,AUDIT�RIO EM OSASCO-SP,1700000,6,859,26010,267172,1349851,2,4,5,7,10,12,13,15,17,18,19,21,22,23,24
1085,23/07/2014,CAMINH�O DA SORTE EM S�O MIGUEL DO ARAGUAIA-GO,1700000,4,384,17836,170952,1024860,3,6,7,8,9,10,14,16,18,19,21,22,23,24,25
1084,21/07/2014,AUDIT�RIO EM OSASCO-SP,1700000,4,611,25029,214235,1163531,1,2,3,4,5,6,7,9,10,13,17,18,21,24,25
1083,18/07/2014,AUDIT�RIO EM OSASCO-SP,1700000,1,344,13615,217109,1133008,1,2,3,4,6,11,13,16,17,18,20,21,22,23,24
1082,16/07/2014,CAMINH�O DA SORTE EM JARAGU�-GO,1700000,2,558,21671,260355,1300852,3,7,9,10,11,13,15,16,17,18,19,21,22,23,24
1081,14/07/2014,AUDIT�RIO EM OSASCO-SP,1700000,2,398,15915,184400,1055715,1,5,6,7,10,12,13,14,15,16,18,19,21,22,23
1080,11/07/2014,AUDIT�RIO EM OSASCO-SP,1700000,2,376,15540,216713,1183330,2,3,5,6,10,11,12,14,15,16,17,21,22,23,25
1079,09/07/2014,CAMINH�O DA SORTE EM IPAMERI-GO,1700000,4,342,12621,162490,890341,5,6,7,8,11,13,14,15,16,17,19,20,21,22,24
1078,07/07/2014,CAMINH�O DA SORTE EM IPAMERI-GO,1700000,2,583,21071,243726,1269257,2,4,5,6,7,9,10,11,13,17,18,21,23,24,25
1077,04/07/2014,CAMINH�O DA SORTE EM EUN�POLIS-BA,1700000,3,549,15166,178761,1020398,1,2,5,6,7,8,10,12,13,14,15,19,20,21,24
1076,02/07/2014,CAMINH�O DA SORTE EM EUN�POLIS-BA,1700000,3,420,14168,200497,1029069,4,9,10,11,12,13,14,15,16,17,18,20,21,22,25
1075,30/06/2014,CAMINH�O DA SORTE EM EUN�POLIS-BA,1700000,1,463,11267,162575,978847,1,2,6,9,10,12,15,16,17,18,21,22,23,24,25
1074,27/06/2014,CAMINH�O DA SORTE EM NOVA VENEZA-SC,1700000,2,1067,22038,295885,1604599,1,4,7,8,9,10,11,13,17,20,21,22,23,24,25
1073,25/06/2014,CAMINH�O DA SORTE EM NOVA VENEZA-SC,4000000,0,281,10753,165239,942582,1,3,4,5,6,7,13,16,17,19,20,21,22,23,24
1072,23/06/2014,AUDIT�RIO EM OSASCO-SP,1700000,5,440,17225,223743,1059395,1,2,3,4,5,7,9,13,14,15,17,20,22,23,25
1071,20/06/2014,AUDIT�RIO EM OSASCO-SP,1700000,2,372,13805,176088,946178,2,3,4,5,6,10,11,12,13,14,16,17,21,22,24
1070,18/06/2014,CAMINH�O DA SORTE EM LAGES-SC,1500000,1,446,13763,182171,946984,4,9,10,11,12,13,16,18,19,20,21,22,23,24,25
1069,16/06/2014,CAMINH�O DA SORTE EM LAGES-SC,1700000,4,462,15977,204302,1150636,1,3,4,8,10,11,12,13,15,16,17,22,23,24,25
1068,13/06/2014,AUDIT�RIO EM OSASCO-SP,1700000,1,395,14346,194839,1046445,2,6,7,10,11,13,14,15,16,17,18,20,21,22,24
1067,11/06/2014,CAMINH�O DA SORTE EM FOZ DO IGUA�U-PR,1700000,3,398,15792,226013,1238826,1,2,3,4,5,7,10,11,13,14,15,17,21,22,25
1066,09/06/2014,CAMINH�O DA SORTE EM FOZ DO IGUA�U-PR,1700000,1,315,13142,188528,1059026,2,4,5,6,10,11,14,16,17,18,19,21,22,23,24
1065,06/06/2014,AUDIT�RIO EM OSASCO-SP,1700000,6,788,17103,220304,1179498,2,3,4,5,6,12,14,15,17,19,20,21,22,24,25
1064,04/06/2014,CAMINH�O DA SORTE EM CAMPO MAIOR-PI,1700000,3,424,16408,200299,1140989,2,3,7,8,9,10,11,14,15,16,18,19,21,24,25
1063,02/06/2014,AUDIT�RIO EM OSASCO-SP,1700000,2,499,17705,223742,1209942,2,5,6,7,10,12,13,14,15,16,20,21,22,24,25
1062,30/05/2014,AUDIT�RIO EM OSASCO-SP,1700000,6,1044,36488,381558,1700077,3,4,5,7,8,9,11,13,15,16,17,19,20,23,25
1061,28/05/2014,CAMINH�O DA SORTE EM DOURADOS-MS,4000000,0,725,21260,240108,1151101,2,3,5,7,8,9,12,14,15,16,19,21,22,23,24
1060,26/05/2014,AUDIT�RIO EM OSASCO-SP,1700000,8,521,16731,191860,1092739,1,2,4,5,7,8,13,14,15,16,17,20,21,22,23
1059,23/05/2014,AUDIT�RIO EM OSASCO-SP,1700000,6,817,24070,275381,1447031,1,2,3,5,7,8,11,14,15,16,19,20,21,22,24
1058,21/05/2014,CAMINH�O DA SORTE EM CAMPO GRANDE-MS,3500000,0,435,17006,220051,1128874,4,5,6,7,9,12,13,16,17,18,20,21,22,24,25
1057,19/05/2014,AUDIT�RIO EM OSASCO-SP,1500000,2,601,19341,222547,1190831,1,4,6,7,8,9,11,13,14,16,19,20,21,23,25
1056,16/05/2014,AUDIT�RIO EM OSASCO-SP,1500000,1,575,18368,223819,1187407,2,4,5,6,8,9,10,11,14,15,18,19,21,22,23
1055,14/05/2014,CAMINH�O DA SORTE EM BIGUA�U-SC,1500000,7,1816,39337,391609,1865541,1,2,3,7,8,9,10,12,13,14,18,22,23,24,25
1054,12/05/2014,AUDIT�RIO EM OSASCO-SP,4500000,0,426,15144,200998,1138535,2,3,4,5,6,9,12,13,15,16,17,18,20,24,25
1053,09/05/2014,AUDIT�RIO EM OSASCO-SP,1500000,2,439,17084,250527,1348455,1,2,3,4,6,11,12,13,14,15,17,18,22,23,24
1052,07/05/2014,CAMINH�O DA SORTE EM UBERABA-MG,1500000,1,489,21480,297512,1309097,1,3,4,5,6,8,10,11,16,17,18,20,21,23,24
1051,05/05/2014,AUDIT�RIO EM OSASCO-SP,1500000,47,2182,37540,324142,1427812,2,3,4,7,8,10,11,13,14,16,18,20,21,23,25
1050,02/05/2014,AUDIT�RIO EM OSASCO-SP,1500000,3,620,17903,195974,1028317,1,4,6,7,10,12,13,15,16,17,19,21,22,24,25
1049,30/04/2014,CAMINH�O DA SORTE EM PEDRO LEOPOLDO-MG,1000000,2,350,15789,214885,1203819,2,4,5,9,12,14,16,17,18,19,20,21,22,23,25
1048,28/04/2014,AUDIT�RIO EM OSASCO-SP,1500000,3,635,14726,224736,1270009,1,2,3,5,6,7,9,10,15,16,17,18,20,21,25
1047,25/04/2014,AUDIT�RIO EM OSASCO-SP,1500000,5,403,14546,196837,1186685,4,7,8,9,10,11,12,15,16,17,20,21,22,24,25
1046,23/04/2014,CAMINH�O DA SORTE EM VARGINHA-MG,1500000,2,468,20115,249230,1360628,3,4,5,7,8,11,12,13,14,18,20,21,22,23,25
1045,19/04/2014,CAMINH�O DA SORTE EM PINHEIRAL-RJ,1500000,4,316,11848,144759,827375,2,3,5,6,9,11,15,16,17,20,21,22,23,24,25
1044,16/04/2014,CAMINH�O DA SORTE EM PINHEIRAL-RJ,1500000,5,604,20620,238845,1238195,2,4,5,6,7,8,10,11,12,15,17,20,23,24,25
1043,14/04/2014,AUDIT�RIO EM OSASCO-SP,1500000,1,721,18286,219452,1311274,1,2,6,7,8,9,10,11,12,14,17,18,19,24,25
1042,11/04/2014,AUDIT�RIO EM OSASCO-SP,1500000,2,403,15449,212827,1273755,1,3,6,7,8,9,10,11,14,15,16,19,21,22,24
1041,09/04/2014,CAMINH�O DA SORTE EM CACHOEIRINHA-RS,1500000,23,2584,53020,387511,1527477,1,3,5,7,10,12,13,15,17,19,20,21,23,24,25
1040,07/04/2014,AUDIT�RIO EM OSASCO-SP,1500000,3,596,19358,241718,1324805,1,2,4,6,8,9,10,12,13,16,20,21,22,23,25
1039,04/04/2014,AUDIT�RIO EM OSASCO-SP,1500000,8,948,24745,285265,1441405,1,2,3,8,9,12,13,14,15,18,19,20,21,22,24
1038,02/04/2014,CAMINH�O DA SORTE EM ITUPORANGA-SC,1500000,4,581,18105,169263,1120352,2,6,7,8,9,10,13,16,17,18,19,20,21,24,25
1037,31/03/2014,AUDIT�RIO EM OSASCO-SP,1500000,5,664,22465,255746,1402241,1,5,6,9,10,11,12,15,17,18,20,21,23,24,25
1036,28/03/2014,AUDIT�RIO EM OSASCO-SP,1500000,5,1038,28915,304527,1416116,4,5,7,9,10,11,12,14,17,18,19,20,21,22,24
1035,26/03/2014,CAMINH�O DA SORTE EM PORTO BELO-SC,1500000,2,426,17119,229142,1313118,4,6,7,9,12,13,14,15,18,19,20,21,22,23,25
1034,24/03/2014,AUDIT�RIO EM OSASCO-SP,1500000,13,1342,32252,343553,1567286,2,3,4,6,8,10,12,13,14,17,18,19,20,21,23
1033,21/03/2014,AUDIT�RIO EM OSASCO-SP,1500000,17,1715,34728,331040,1400205,3,4,6,7,8,12,13,14,16,17,18,21,22,23,24
1032,19/03/2014,CAMINH�O DA SORTE EM INDAIAL-SC,1500000,1,651,22781,284856,1457907,1,2,3,4,6,8,10,11,13,14,16,17,18,20,23
1031,17/03/2014,AUDIT�RIO EM OSASCO-SP,1500000,5,978,31287,287029,1328912,1,2,4,5,6,9,11,12,14,15,17,19,20,22,24
1030,14/03/2014,AUDIT�RIO EM OSASCO-SP,1500000,3,497,25063,210613,1307180,1,2,3,4,8,9,10,11,15,16,17,18,19,20,23
1029,12/03/2014,CAMINH�O DA SORTE EM ARROIO DO SILVA-SC,1500000,4,770,24707,292093,1466052,1,2,3,6,8,11,13,14,17,18,19,22,23,24,25
1028,10/03/2014,AUDIT�RIO EM OSASCO-SP,1500000,1,359,12107,165118,1051937,4,5,6,7,8,9,10,11,16,17,19,20,23,24,25
1027,07/03/2014,AUDIT�RIO EM OSASCO-SP,1500000,18,2355,38656,314914,1420132,1,3,5,6,8,9,10,12,14,15,16,19,21,23,25
1026,05/03/2014,AUDIT�RIO EM BRASILIA-DF,1500000,3,359,14279,199800,1100769,1,5,6,7,11,12,14,15,16,18,19,20,21,23,24
1025,28/02/2014,AUDIT�RIO EM OSASCO-SP,1500000,4,603,22967,290357,1511182,1,2,7,9,11,13,14,15,16,17,18,19,22,23,25
1024,26/02/2014,CAMINH�O DA SORTE EM MADRE DE DEUS-BA,1500000,1,844,28269,304887,1469479,1,2,4,7,9,10,11,12,13,14,17,20,21,22,23
1023,24/02/2014,AUDIT�RIO EM OSASCO-SP,1500000,5,795,31343,252290,1342968,1,2,3,6,7,8,9,11,13,14,16,18,21,22,23
1022,21/02/2014,AUDIT�RIO EM OSASCO-SP,1500000,1,377,16077,230634,1280395,1,3,4,5,7,8,9,10,14,16,18,21,22,24,25
1021,19/02/2014,CAMINH�O DA SORTE EM OROB�-PE,1500000,2,429,14862,202882,1235781,1,5,6,9,10,13,14,15,16,18,19,20,21,22,23
1020,17/02/2014,AUDIT�RIO EM OSASCO-SP,1500000,5,964,28119,294854,1434495,2,3,5,7,9,11,12,13,15,16,18,19,20,21,24
1019,14/02/2014,AUDIT�RIO EM OSASCO-SP,1500000,4,495,21377,276435,1469227,1,2,3,4,5,7,8,10,12,17,18,20,21,22,23
1018,12/02/2014,CAMINH�O DA SORTE EM CRATO-CE,1500000,10,1333,32443,307032,1422788,2,4,5,7,8,10,11,12,14,16,17,18,19,22,24
1017,10/02/2014,AUDIT�RIO EM OSASCO-SP,1500000,4,538,18518,235827,1320821,1,2,3,4,8,9,10,11,12,15,16,17,19,21,23
1016,07/02/2014,AUDIT�RIO EM OSASCO-SP,1500000,3,450,18347,254800,1404566,1,2,3,5,6,11,12,14,15,16,19,20,21,23,25
1015,05/02/2014,CAMINH�O DA SORTE EM SENHOR DO BONFIM-BA,1500000,5,705,22656,321143,1444547,1,2,3,5,6,7,8,13,15,16,17,18,20,21,23
1014,03/02/2014,AUDIT�RIO EM OSASCO-SP,1500000,7,1002,29104,308448,1543385,1,2,8,9,10,12,13,14,17,18,20,22,23,24,25
1013,31/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,2,635,25378,316292,1619570,1,2,3,4,5,7,10,11,13,17,18,19,20,21,23
1012,29/01/2014,CAMINH�O DA SORTE EM JUAZEIRO-BA,1500000,2,497,21639,230443,1301971,1,2,7,9,11,12,14,15,16,17,18,21,22,24,25
1011,27/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,11,1392,43614,417821,1647955,1,3,4,5,7,9,10,13,15,17,18,19,23,24,25
1010,24/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,1,781,23337,258572,1335140,1,2,4,6,8,10,11,13,14,15,16,19,21,22,23
1009,22/01/2014,CAMINH�O DA SORTE EM ITABUNA-BA,1500000,5,783,26432,287528,1428594,2,4,6,9,10,11,12,14,15,17,18,19,20,22,24
1008,20/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,3,464,17351,229223,1308420,1,3,6,7,8,9,10,12,13,16,17,18,19,21,22
1007,17/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,3,780,30264,372775,2076704,1,2,3,6,7,9,10,11,12,18,20,22,23,24,25
1006,15/01/2014,CAMINH�O DA SORTE EM PORTEIRINHA-MG,4300000,0,1040,20930,249120,1313774,1,3,4,5,6,7,9,13,14,15,16,20,22,23,24
1005,13/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,6,1029,27316,277192,1409828,1,5,7,9,10,12,14,15,16,18,19,20,21,22,24
1004,10/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,2,634,16516,225118,1266871,1,2,3,6,10,12,14,15,18,19,20,21,22,24,25
1003,09/01/2014,CAMINH�O DA SORTE EM RIBEIR�O DAS NEVES-MG,1500000,20,1491,30893,264106,1286624,1,2,3,6,8,10,12,14,16,17,19,20,21,23,25
1002,06/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,3,463,21800,281706,1399181,3,4,8,10,12,13,14,15,16,17,18,20,21,22,24
1001,03/01/2014,AUDIT�RIO EM OSASCO-SP,1500000,2,552,23908,279583,1512176,5,6,7,8,10,11,12,13,14,17,19,20,21,23,25
1000,30/12/2013,AUDIT�RIO EM OSASCO-SP,1500000,5,504,17116,177777,1174300,2,3,4,8,11,12,13,14,15,16,17,18,19,20,22
999,27/12/2013,AUDIT�RIO EM OSASCO-SP,1500000,13,3312,23248,278379,1533006,1,2,5,6,7,8,10,12,13,14,15,16,18,21,24
998,23/12/2013,AUDIT�RIO EM OSASCO-SP,1500000,4,503,19696,252244,1404744,1,2,3,4,5,9,11,12,14,17,19,20,21,22,23
997,20/12/2013,CAMINH�O DA SORTE EM SIQUEIRA CAMPOS-PR,1500000,1,888,26803,270089,1356413,2,4,5,7,9,10,12,15,16,17,18,19,22,23,24
996,18/12/2013,CAMINH�O DA SORTE EM SIQUEIRA CAMPOS-PR,1500000,6,542,21222,254504,1323203,2,3,4,6,7,9,13,16,17,18,20,21,23,24,25
995,16/12/2013,AUDIT�RIO EM OSASCO-SP,1500000,8,1390,47471,315664,1506672,1,2,3,4,7,8,9,12,13,14,17,20,22,23,24
994,13/12/2013,AUDIT�RIO EM OSASCO-SP,1500000,4,665,29090,284340,1483517,3,5,7,8,9,11,12,13,14,15,16,18,22,23,25
993,11/12/2013,CAMINH�O DA SORTE EM LONDRINA-PR,1500000,13,1174,32773,282394,1382535,2,4,5,7,9,10,12,14,17,20,21,22,23,24,25
992,09/12/2013,AUDIT�RIO EM OSASCO-SP,1500000,3,995,32986,343293,1586164,1,3,4,5,7,8,9,10,11,13,15,17,19,20,24
991,06/12/2013,AUDIT�RIO EM OSASCO-SP,1500000,2,720,25051,262388,1339471,1,2,5,6,7,9,12,14,15,17,18,21,22,24,25
990,04/12/2013,CAMINH�O DA SORTE EM PONTA GROSSA-PR,1500000,3,530,20786,251909,1331774,1,5,6,7,8,10,11,12,13,15,16,19,20,22,24
989,02/12/2013,AUDIT�RIO EM OSASCO-SP,1500000,10,1095,30921,329251,1459402,3,4,6,8,9,10,13,14,15,17,18,19,22,23,24
988,29/11/2013,AUDIT�RIO EM OSASCO-SP,1500000,7,1072,35064,328638,1390679,1,3,5,7,9,11,12,13,15,16,17,19,20,24,25
987,27/11/2013,AUDIT�RIO EM BRAS�LIA-DF,1500000,8,716,21787,249776,1288046,2,4,5,6,7,9,11,12,13,15,18,19,20,22,23
986,25/11/2013,AUDIT�RIO EM OSASCO-SP,1500000,1,427,17867,232109,1333445,1,2,5,7,11,13,14,15,16,18,20,21,22,23,24
985,22/11/2013,AUDIT�RIO EM OSASCO-SP,1500000,9,840,25278,304564,1414280,3,4,6,7,9,12,13,14,17,18,21,22,23,24,25
984,20/11/2013,CAMINH�O DA SORTE EM CAFEL�NDIA-PR,1500000,3,375,15691,197747,1140552,2,4,8,9,10,11,12,13,15,20,21,22,23,24,25
983,18/11/2013,AUDIT�RIO EM OSASCO-SP,1500000,3,465,17205,201368,1073246,2,4,5,6,7,8,10,11,14,15,16,18,19,21,25
982,16/11/2013,CAMINH�O DA SORTE EM SANTA B�RBARA D OESTE-SP,1500000,5,777,21758,231267,1182844,1,3,4,5,6,7,9,13,14,17,18,20,21,23,24
981,13/11/2013,CAMINH�O DA SORTE EM SANTA B�RBARA D OESTE-SP,1500000,1,1093,19962,247300,1311735,1,2,3,4,6,8,9,12,16,18,19,21,22,24,25
980,11/11/2013,AUDIT�RIO EM OSASCO-SP,1500000,2,470,15691,232629,1299322,1,2,6,7,8,9,10,11,12,13,17,20,21,22,24
979,08/11/2013,AUDIT�RIO EM OSASCO-SP,1500000,7,1621,12426,194099,1160041,2,5,6,7,8,9,10,14,16,19,21,22,23,24,25
978,06/11/2013,CAMINH�O DA SORTE EM ARTUR NOGUEIRA-SP,1500000,2,497,18888,270691,1285575,3,4,5,6,7,8,9,11,12,13,14,15,16,18,25
977,04/11/2013,AUDIT�RIO EM OSASCO-SP,1500000,2,595,17352,208028,1115240,1,2,6,7,8,10,11,13,14,17,18,20,22,23,24
976,01/11/2013,CAMINH�O DA SORTE EM REDEN��O DA SERRA-SP,1500000,7,2748,28191,286509,1487285,1,2,3,4,6,7,10,11,13,14,19,21,23,24,25
975,30/10/2013,CAMINH�O DA SORTE EM REDEN��O DA SERRA-SP,1500000,2,401,16544,229031,1232404,1,2,4,6,7,10,11,12,13,14,16,17,19,20,24
974,28/10/2013,AUDIT�RIO EM OSASCO-SP,1500000,5,695,22636,246358,1242387,1,4,6,7,8,9,10,12,14,15,17,19,21,22,24
973,25/10/2013,AUDIT�RIO EM OSASCO-SP,1500000,3,576,19978,265115,1335479,1,2,3,5,6,8,11,14,15,18,20,21,22,24,25
972,23/10/2013,CAMINH�O DA SORTE EM PARACATU-MG,1500000,4,464,19035,283722,1277430,1,3,6,8,11,13,14,15,16,20,21,22,23,24,25
971,21/10/2013,AUDIT�RIO EM OSASCO-SP,1600000,2,366,14198,200042,1193814,3,4,5,6,7,9,10,11,18,20,21,22,23,24,25
970,18/10/2013,AUDIT�RIO EM OSASCO-SP,1700000,4,607,24331,249846,1361628,1,3,6,8,9,10,12,15,17,18,19,20,21,23,24
969,16/10/2013,CAMINH�O DA SORTE EM SANTA HELENA DE GOI�S-GO,1700000,1,349,14365,213655,1241095,1,3,4,5,9,10,11,12,16,17,18,19,20,22,24
968,14/10/2013,AUDIT�RIO EM OSASCO-SP,1500000,3,563,19553,237192,1209535,2,3,4,5,7,9,11,13,14,16,18,19,20,21,25
967,11/10/2013,AUDIT�RIO EM OSASCO-SP,1700000,1,334,15293,212557,1271457,2,3,4,6,8,9,10,11,16,17,20,21,22,23,25
966,09/10/2013,CAMINH�O DA SORTE EM APARECIDA-SP,1500000,5,416,18161,250337,1355925,2,3,4,5,6,7,8,10,11,12,17,19,21,22,25
965,07/10/2013,AUDIT�RIO EM OSASCO-SP,1500000,2,622,20589,241750,1310749,3,4,8,9,10,11,13,14,15,16,18,19,21,22,24
964,04/10/2013,AUDIT�RIO EM OSASCO-SP,1500000,1,635,25422,300656,1559672,1,2,3,4,7,9,10,11,15,17,18,19,20,21,23
963,02/10/2013,CAMINH�O DA SORTE EM BARRA DE S�O FRANCISCO-ES,1500000,2,516,20536,221115,1281293,3,4,6,7,9,10,11,14,15,16,17,18,19,23,24
962,30/09/2013,AUDIT�RIO EM OSASCO-SP,1500000,4,781,21183,246810,1332274,1,4,6,8,9,11,13,14,15,17,20,21,22,23,25
961,27/09/2013,AUDIT�RIO EM OSASCO-SP,1500000,4,604,20840,249984,1392852,1,2,3,4,5,7,9,11,12,15,18,20,21,22,25
960,25/09/2013,CAMINH�O DA SORTE EM JACOBINA-BA,1500000,5,502,20532,241227,1300020,1,2,3,4,6,7,10,12,14,16,17,18,20,21,24
959,23/09/2013,CAMINH�O DA SORTE EM JACOBINA-BA,1500000,5,607,22665,244599,1331433,2,5,6,9,11,12,14,16,19,20,21,22,23,24,25
958,20/09/2013,CAMINH�O DA SORTE EM SIM�O DIAS-SE,1500000,6,980,22313,253805,1297377,1,4,5,6,9,12,13,14,16,17,19,20,21,22,24
957,18/09/2013,CAMINH�O DA SORTE EM SIM�O DIAS-SE,1500000,4,529,18110,247759,1386724,1,3,4,5,6,7,8,13,15,16,21,22,23,24,25
956,16/09/2013,AUDIT�RIO EM BRASILIA-DF,1500000,7,2656,21500,273772,1429577,2,3,4,5,6,8,11,12,13,16,17,18,19,21,22
955,13/09/2013,CAMINH�O DA SORTE EM NOVA ODESSA-SP,1500000,8,789,40298,311297,1651649,1,2,4,5,7,9,10,11,12,13,14,16,18,21,24
954,11/09/2013,CAMINH�O DA SORTE EM NOVA ODESSA-SP,1500000,4,1216,41600,399445,1612147,3,5,6,8,10,11,12,13,14,16,18,20,23,24,25
953,09/09/2013,CAMINH�O DA SORTE EM NOVA ODESSA-SP,1500000,3,529,20127,219556,1173802,1,2,5,6,7,9,10,12,13,14,15,16,18,21,24
952,07/09/2013,CAMINH�O DA SORTE EM S�O PAULO-SP,1500000,66,7312,217355,2405881,12609108,1,3,4,6,8,11,12,14,17,18,19,21,22,23,25
951,30/08/2013,CAMINH�O DA SORTE EM PRESIDENTE VENCESLAU-SP,70000000,1,531,19677,259631,1345575,3,7,8,9,10,13,14,15,17,19,20,21,22,23,25
950,28/08/2013,CAMINH�O DA SORTE EM PRESIDENTE VENCESLAU-SP,1500000,5,780,21614,241710,1244871,2,4,5,7,8,9,12,13,14,17,18,19,20,21,25
949,26/08/2013,AUDIT�RIO EM BRAS�LIA-DF,1500000,3,664,18552,266592,1542831,1,6,7,8,9,10,11,12,13,14,15,16,17,21,23
948,23/08/2013,CAMINH�O DA SORTE EM SILVEIRAS-SP,4000000,0,538,17838,210919,1198126,1,2,5,6,8,9,11,13,16,17,18,19,21,22,24
947,21/08/2013,CAMINH�O DA SORTE EM SILVEIRAS-SP,1500000,8,1345,30342,262698,1254138,1,2,3,5,7,9,10,11,12,15,16,18,20,22,24
946,19/08/2013,AUDIT�RIO EM BRASILIA-DF,1500000,3,329,17278,190012,1087707,1,7,8,9,10,14,16,17,18,19,20,21,22,24,25
